MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.125,32.0,5.814338235294117,1.3088235294117647,1358.0,2.4963235294117645,34.12,-116.0,0.5770000000000001
1.625,20.0,6.0344827586206895,1.637931034482759,119.0,2.0517241379310347,34.55,-114.94,0.5
1.82,19.0,16.522678185745143,4.105831533477322,1129.0,2.4384449244060478,34.4,-114.47,0.8009999999999999
1.4936,15.0,11.889830508474574,2.7182203389830506,1015.0,2.1504237288135597,34.19,-114.31,0.669
1.7083,41.0,5.139240506329113,1.0632911392405062,375.0,2.373417721518988,34.83,-114.59,0.485
1.6991,17.0,6.3740648379052365,1.4638403990024935,1005.0,2.5062344139650867,34.89,-114.65,0.691
2.1908,46.0,5.523985239852399,1.1402214022140222,787.0,2.904059040590406,34.83,-114.6,0.48100000000000004
2.1571,48.0,6.1184834123222736,1.1753554502369667,580.0,2.7488151658767768,34.84,-114.61,0.486
3.2119999999999997,31.0,5.173277661795408,0.9686847599164928,1346.0,2.8100208768267225,34.83,-114.61,0.7040000000000001
1.7062,10.0,5.201663201663202,1.1912681912681913,1152.0,2.395010395010395,34.83,-114.64,0.868
4.2386,18.0,9.119158878504672,1.6705607476635511,1388.0,3.2429906542056077,34.28,-117.36,1.5719999999999998
3.3672,18.0,10.386666666666667,1.8373333333333333,1086.0,2.8960000000000004,34.26,-117.28,1.3359999999999999
2.7663,29.0,7.787162162162162,1.7618243243243243,1569.0,2.6503378378378377,34.25,-117.31,0.9790000000000001
1.9265,29.0,11.415929203539825,2.327433628318584,323.0,2.858407079646017,34.24,-117.32,1.033
3.5625,38.0,9.753554502369669,2.2488151658767768,1196.0,2.834123222748816,34.24,-117.3,0.965
5.2185,16.0,11.028571428571427,2.009523809523809,853.0,2.707936507936508,34.24,-117.28,1.286
2.875,34.0,10.046321525885556,2.0599455040871937,941.0,2.564032697547684,34.24,-117.27,1.176
4.5536,10.0,11.098130841121497,1.9719626168224298,1220.0,2.850467289719626,34.24,-117.26,1.324
3.7708,26.0,13.603004291845494,2.6695278969957084,1177.0,2.525751072961373,34.23,-117.27,1.104
2.5446,27.0,22.646341463414632,3.9536585365853663,1135.0,2.768292682926829,34.26,-117.16,1.3519999999999999
1.875,33.0,14.777777777777779,3.2222222222222223,71.0,2.6296296296296298,34.3,-117.18,0.713
7.1997,13.0,19.468,2.872,780.0,3.12,34.28,-117.17,2.5380000000000003
5.2146,16.0,28.432142857142853,4.096428571428572,879.0,3.1392857142857142,34.27,-117.19,2.552
5.7421,16.0,17.322916666666668,2.9635416666666665,527.0,2.7447916666666665,34.28,-117.21,1.676
6.2233,17.0,20.520697167755987,3.169934640522876,1382.0,3.010893246187364,34.26,-117.2,2.309
4.9716,16.0,14.851851851851851,2.651851851851852,1749.0,3.238888888888889,34.26,-117.22,1.625
3.0434,22.0,19.163120567375888,3.9361702127659575,1062.0,2.5106382978723403,34.24,-117.2,1.3719999999999999
3.5625,15.0,16.611764705882358,2.9529411764705884,703.0,2.7568627450980387,34.25,-117.17,1.655
5.0,31.0,10.821428571428573,2.0892857142857144,1408.0,2.793650793650793,34.22,-117.21,1.611
3.9375,21.0,36.715384615384615,8.053846153846154,337.0,2.5923076923076924,34.24,-117.07,1.15
5.2563,17.0,10.321167883211679,1.8467153284671531,673.0,2.456204379562044,34.24,-117.13,1.4409999999999998
7.2371,10.0,9.53211009174312,1.5963302752293578,317.0,2.9082568807339446,34.22,-117.15,1.719
4.5972,19.0,9.791139240506329,2.0970464135021096,1334.0,2.814345991561181,34.21,-117.12,1.239
4.5268,22.0,9.880898876404494,2.0921348314606742,1145.0,2.5730337078651684,34.21,-117.1,1.084
4.0,16.0,14.802197802197805,3.593406593406593,271.0,2.978021978021978,34.22,-117.09,0.875
2.7119999999999997,21.0,16.688741721854306,3.8543046357615895,416.0,2.7549668874172184,34.17,-117.06,0.89
5.5762,17.0,10.359649122807015,2.3771929824561404,248.0,2.175438596491228,34.17,-117.13,1.5
1.9980000000000002,27.0,21.80565371024735,4.646643109540636,1300.0,2.2968197879858656,34.24,-116.94,1.535
1.6336,23.0,11.230633802816902,2.880281690140845,1350.0,2.376760563380281,34.24,-116.91,1.245
3.5288,16.0,12.368852459016392,2.14344262295082,556.0,2.278688524590164,34.25,-116.9,1.8969999999999998
4.6394,13.0,18.97706422018349,3.651376146788991,573.0,2.628440366972477,34.24,-116.88,2.265
4.9643,11.0,12.1,2.2,230.0,2.555555555555556,34.25,-116.88,1.76
3.9688,15.0,16.55056179775281,3.0786516853932584,622.0,2.3295880149812733,34.24,-116.87,1.828
3.1324,19.0,29.248648648648647,5.632432432432432,441.0,2.3837837837837843,34.24,-116.86,1.32
5.4618,13.0,36.06060606060606,7.106060606060606,309.0,2.340909090909091,34.23,-116.86,1.4780000000000002
3.5104,29.0,26.465968586387433,5.424083769633508,410.0,2.1465968586387434,34.3,-116.99,1.571
4.4063,13.0,16.05701754385965,3.3771929824561404,567.0,2.486842105263158,34.27,-116.89,1.526
4.0556,19.0,10.920529801324504,2.172185430463576,382.0,2.5298013245033117,34.31,-116.86,1.33
2.4308,18.0,9.62534435261708,2.2520661157024797,2044.0,2.815426997245179,34.26,-116.85,0.9059999999999999
2.6094,19.0,14.740437158469947,3.333333333333333,981.0,2.680327868852459,34.26,-116.85,0.924
4.0132,5.0,26.51141552511416,4.703196347031962,569.0,2.598173515981735,34.25,-116.85,1.631
2.7375,15.0,17.408560311284045,3.861867704280156,1316.0,2.5603112840466924,34.25,-116.83,0.9079999999999999
2.5147,11.0,22.133587786259547,5.82824427480916,713.0,2.7213740458015265,34.24,-116.82,0.847
2.8214,14.0,10.529255319148936,2.2579787234042548,1064.0,2.8297872340425534,34.29,-116.76,1.114
2.6071,10.0,11.632978723404255,2.63031914893617,1020.0,2.7127659574468086,34.23,-116.76,0.89
4.0333,16.0,14.671328671328672,3.13986013986014,342.0,2.391608391608392,34.13,-116.98,1.339
4.8958,21.0,9.01219512195122,1.5243902439024388,199.0,2.426829268292683,34.07,-116.98,1.175
3.9028,52.0,12.901886792452832,2.932075471698113,710.0,2.679245283018868,34.08,-116.88,1.286
0.536,4.0,14.0,3.333333333333333,9.0,3.0,34.14,-116.76,0.425
1.6875,38.0,17.26923076923077,4.980769230769232,106.0,2.0384615384615383,34.19,-116.88,2.25
3.4912,7.0,8.355308219178081,1.5547945205479452,2933.0,2.511130136986301,34.85,-117.46,1.577
2.6477,32.0,5.885964912280703,1.4561403508771933,856.0,7.508771929824562,35.13,-117.28,0.5329999999999999
2.6587,26.0,5.93092105263158,1.3026315789473684,1683.0,2.768092105263158,34.98,-116.85,0.574
1.8158,33.0,5.690721649484536,1.2371134020618555,347.0,3.5773195876288666,34.75,-117.14,1.0
1.8958,28.0,4.782178217821782,1.042079207920792,1156.0,2.8613861386138613,34.68,-117.28,0.556
3.5987,14.0,6.010771992818673,1.111310592459605,1756.0,3.1526032315978454,34.87,-117.06,0.914
2.3373,21.0,5.970642201834862,1.2275229357798163,1548.0,2.840366972477064,34.88,-117.13,0.5710000000000001
3.0989999999999998,30.0,5.688559322033898,1.125,2778.0,2.942796610169492,34.83,-117.15,0.6679999999999999
2.1522,31.0,5.5422343324250685,1.2098092643051772,1097.0,2.989100817438692,34.94,-117.19,0.608
2.7305,16.0,5.298657718120804,1.0973154362416109,934.0,3.134228187919463,34.9,-117.16,0.738
3.6343,28.0,6.861003861003861,1.1853281853281854,721.0,2.783783783783784,34.96,-117.08,0.7979999999999999
3.9934,20.0,5.502336448598131,1.091121495327103,1198.0,2.799065420560748,34.94,-116.96,0.885
3.4739999999999998,24.0,5.2509578544061295,1.1053639846743295,1551.0,2.971264367816092,34.89,-116.99,0.705
3.1528,23.0,5.652985074626867,1.0867537313432836,2920.0,2.7238805970149254,34.88,-116.99,0.69
3.6091,16.0,6.094138543516874,1.147424511545293,3562.0,3.1634103019538187,34.87,-117.0,0.872
3.0313,18.0,5.304239401496259,1.1047381546134662,1168.0,2.9127182044887783,34.88,-117.02,0.8
3.9464,7.0,6.167582417582418,1.1181318681318682,1016.0,2.791208791208791,34.87,-117.03,1.015
1.6667,30.0,5.265217391304348,1.2565217391304349,611.0,2.6565217391304348,34.83,-116.96,0.447
0.4999,10.0,6.74,2.04,108.0,2.16,34.69,-116.9,0.55
3.5507,4.0,7.32798833819242,1.161807580174927,1869.0,2.724489795918368,34.59,-117.24,1.861
1.2548,22.0,4.410041841004184,1.0,428.0,1.7907949790794981,34.57,-117.29,0.6829999999999999
3.1917,6.0,7.058011049723757,1.441988950276243,1938.0,2.676795580110497,34.57,-117.1,1.128
1.4,20.0,5.9301533219761495,1.4310051107325383,1694.0,2.8858603066439517,34.52,-116.9,0.777
2.1339,20.0,6.674489795918367,1.4295918367346938,2631.0,2.6846938775510205,34.4,-116.94,0.785
4.7396,52.0,7.098245614035088,1.0561403508771932,649.0,2.2771929824561403,32.76,-117.18,4.417
5.392,52.0,6.8705357142857135,0.9464285714285714,535.0,2.388392857142857,32.75,-117.18,4.085
8.603,52.0,7.6734693877551035,1.0612244897959184,518.0,2.642857142857143,32.75,-117.18,4.596
8.1548,52.0,7.86842105263158,1.2105263157894737,459.0,2.4157894736842107,32.75,-117.19,5.00001
6.1309,52.0,6.5781990521327005,1.009478672985782,513.0,2.4312796208530805,32.75,-117.19,4.1160000000000005
5.7914,52.0,7.188888888888888,0.9722222222222222,434.0,2.4111111111111105,32.76,-117.19,5.00001
2.7266,45.0,4.763993948562784,0.9667170953101362,1160.0,1.7549167927382754,32.76,-117.17,3.542
3.654,38.0,4.9363636363636365,1.069090909090909,2357.0,2.1427272727272726,32.75,-117.17,2.49
2.5288,39.0,4.539130434782608,1.0695652173913044,1200.0,1.7391304347826086,32.74,-117.18,2.74
2.7222,36.0,4.297551789077213,1.0056497175141244,918.0,1.7288135593220342,32.75,-117.18,2.847
3.0726,52.0,5.233830845771143,1.1890547263681592,381.0,1.8955223880597012,32.75,-117.17,2.8960000000000004
2.9705,23.0,4.615671641791045,1.1082089552238803,1107.0,2.0652985074626864,32.75,-117.16,2.455
1.9637,49.0,3.7374701670644392,1.1789976133651552,643.0,1.5346062052505969,32.75,-117.16,1.375
2.6042,52.0,3.421686746987952,1.0522088353413654,389.0,1.562248995983936,32.74,-117.16,2.25
3.06,21.0,3.904564315352697,1.008298755186722,903.0,1.8734439834024896,32.74,-117.16,2.438
3.1921,27.0,3.9576271186440684,1.023728813559322,982.0,1.6644067796610167,32.74,-117.16,2.615
2.1532,28.0,4.301136363636363,1.0909090909090908,540.0,1.5340909090909092,32.75,-117.17,2.4
2.9112,19.0,3.6590296495956873,1.0734501347708896,2496.0,1.6819407008086251,32.75,-117.16,1.9909999999999999
2.2687,34.0,3.6428571428571432,1.1387755102040815,804.0,1.6408163265306122,32.75,-117.16,2.0
3.4196,43.0,5.023404255319148,1.0404255319148936,824.0,1.7531914893617022,32.76,-117.15,3.022
3.0445,36.0,4.042813455657492,1.0305810397553516,1211.0,1.8516819571865444,32.76,-117.15,2.148
2.6518,40.0,3.967105263157895,1.0394736842105263,826.0,1.8114035087719296,32.76,-117.15,1.798
2.75,37.0,4.069915254237288,1.0635593220338984,811.0,1.7182203389830508,32.76,-117.15,1.75
2.465,40.0,4.306666666666667,1.1028571428571428,903.0,1.72,32.75,-117.15,1.9869999999999999
2.6181,9.0,5.077477477477476,1.4792792792792793,851.0,1.5333333333333334,32.75,-117.15,2.042
2.6742,27.0,3.87515299877601,1.0611995104039167,1332.0,1.6303549571603426,32.75,-117.15,1.714
2.2578,43.0,4.059625212947189,1.0340715502555369,962.0,1.6388415672913117,32.74,-117.15,2.636
3.0259,26.0,3.8972772277227716,1.0297029702970295,1320.0,1.6336633663366336,32.74,-117.15,2.117
2.6818,35.0,4.388012618296529,1.0378548895899051,726.0,2.2902208201892744,32.75,-117.14,1.594
3.125,47.0,4.914473684210527,1.075657894736842,689.0,2.2664473684210527,32.74,-117.14,1.7269999999999999
2.5553,16.0,3.7178702570379434,1.1113831089351285,2592.0,1.5862913096695226,32.74,-117.14,1.781
2.2813,29.0,3.446397188049209,0.9929701230228472,1002.0,1.7609841827768014,32.75,-117.14,1.181
2.4828,25.0,4.085653104925053,1.0985010706638116,956.0,2.04710920770878,32.75,-117.14,1.3330000000000002
2.7852,37.0,3.7540983606557377,1.0758196721311477,955.0,1.9569672131147544,32.75,-117.14,1.2919999999999998
1.0353,19.0,2.1555555555555554,0.973015873015873,766.0,1.2158730158730158,32.75,-117.14,1.5
2.1937,20.0,3.6257668711656432,1.1625766871165644,678.0,2.0797546012269943,32.75,-117.14,1.625
2.4167,27.0,3.8775,1.16,880.0,2.2,32.75,-117.14,1.3130000000000002
2.694,28.0,4.3525179856115095,1.0877697841726621,1328.0,1.9107913669064749,32.76,-117.14,1.641
2.6777,35.0,4.036565977742448,1.0508744038155804,1308.0,2.079491255961844,32.76,-117.14,1.464
2.1727,32.0,3.98,1.0476923076923077,1246.0,1.9169230769230767,32.76,-117.14,1.455
2.0792,35.0,3.527667984189723,0.9743083003952571,965.0,1.907114624505929,32.76,-117.14,1.6
2.8281,30.0,4.281923714759537,1.077943615257048,1098.0,1.82089552238806,32.77,-117.13,1.7169999999999999
2.1094,29.0,4.0,1.0623052959501558,1191.0,1.8551401869158881,32.76,-117.13,1.625
2.375,41.0,3.72289156626506,1.0120481927710845,747.0,1.8,32.76,-117.13,1.544
1.9392,27.0,3.433734939759036,1.0466867469879515,1235.0,1.8599397590361448,32.76,-117.13,1.429
2.6333,33.0,3.743529411764706,1.0847058823529412,794.0,1.8682352941176472,32.76,-117.13,1.4
2.1563,22.0,3.653203342618384,1.0194986072423398,1283.0,1.7869080779944289,32.76,-117.13,1.271
2.1273,24.0,4.035509736540664,1.1351660939289805,1775.0,2.0332187857961053,32.76,-117.14,1.423
2.2264,24.0,3.8861283643892337,1.0745341614906831,898.0,1.8592132505175984,32.75,-117.13,1.125
1.95,28.0,3.658105939004816,1.0770465489566614,1166.0,1.8715890850722312,32.75,-117.13,1.5
2.1292,23.0,3.538938053097345,1.0460176991150445,2051.0,1.8150442477876103,32.75,-117.13,1.35
2.5872,31.0,3.8357963875205257,1.077175697865353,1186.0,1.947454844006568,32.75,-117.13,1.306
3.0,50.0,4.169491525423728,1.0,698.0,1.9717514124293785,32.75,-117.13,1.6880000000000002
3.6852,52.0,4.710280373831775,1.0,651.0,2.02803738317757,32.74,-117.13,1.8530000000000002
2.693,37.0,4.278925619834712,1.0650826446280992,1936.0,2.0,32.75,-117.13,1.7409999999999999
2.4394,37.0,4.569200779727097,1.064327485380117,1134.0,2.2105263157894743,32.75,-117.12,1.183
3.2708,46.0,4.323462414578588,1.0045558086560364,978.0,2.2277904328018225,32.74,-117.12,1.5519999999999998
3.79,52.0,4.643867924528302,0.9174528301886792,877.0,2.068396226415094,32.74,-117.12,1.6340000000000001
2.2599,20.0,4.367307692307692,1.1576923076923078,992.0,1.907692307692308,32.75,-117.13,1.5759999999999998
2.1394,15.0,4.1346749226006185,1.1207430340557276,1800.0,2.7863777089783284,32.75,-117.12,1.067
1.9886,17.0,3.4219269102990038,1.0514950166112955,1251.0,2.0780730897009967,32.75,-117.12,1.192
2.3261,20.0,3.4126213592233015,1.0024271844660195,850.0,2.063106796116505,32.75,-117.12,1.146
1.64,25.0,3.911971830985916,1.1161971830985915,1025.0,1.8045774647887325,32.75,-117.12,1.3
2.1597,23.0,4.137345679012347,1.1064814814814814,1279.0,1.9737654320987652,32.76,-117.12,1.161
2.4297,33.0,3.9565972222222223,1.0260416666666667,1250.0,2.1701388888888893,32.76,-117.12,1.39
2.3594,43.0,3.804560260586319,1.0488599348534202,1203.0,1.9592833876221496,32.76,-117.12,1.278
2.4821,26.0,4.125,1.1182432432432432,620.0,2.0945945945945947,32.76,-117.12,1.236
2.2409,29.0,3.918918918918919,1.052123552123552,1014.0,1.9575289575289576,32.76,-117.11,1.1420000000000001
1.9152,28.0,3.782837127845884,1.064798598949212,1339.0,2.3450087565674256,32.76,-117.12,1.281
2.0673,27.0,4.039660056657223,1.0311614730878187,792.0,2.2436260623229463,32.76,-117.12,1.188
2.5991,28.0,3.489130434782609,1.0891304347826087,936.0,2.034782608695652,32.76,-117.12,1.475
2.0139,17.0,3.6425233644859816,1.0794392523364489,821.0,1.9182242990654208,32.76,-117.12,1.5
2.1856,41.0,3.718987341772152,1.0658227848101265,803.0,2.0329113924050635,32.76,-117.12,1.205
2.5952,48.0,5.667924528301888,1.0264150943396226,590.0,2.2264150943396226,32.77,-117.11,1.903
3.6705,50.0,5.130563798219584,1.0534124629080122,617.0,1.830860534124629,32.77,-117.11,1.67
2.7928,48.0,5.1065989847715745,1.0710659898477155,893.0,2.266497461928934,32.77,-117.12,1.75
3.125,43.0,4.700650759219089,1.0065075921908897,977.0,2.119305856832972,32.77,-117.12,1.922
6.6053,52.0,6.654708520179372,1.0044843049327354,498.0,2.233183856502242,32.77,-117.11,3.3139999999999996
4.3875,52.0,6.275,0.9708333333333332,478.0,1.9916666666666667,32.77,-117.11,3.0
5.7768,49.0,6.2750352609308875,1.002820874471086,1606.0,2.2651622002820875,32.77,-117.1,2.8160000000000003
4.2813,52.0,6.8578947368421055,1.1210526315789473,883.0,2.323684210526316,32.76,-117.1,2.708
3.125,38.0,6.020408163265307,1.0903790087463556,812.0,2.3673469387755097,32.77,-117.09,2.165
3.5481,44.0,5.248847926267281,0.9861751152073732,470.0,2.165898617511521,32.76,-117.09,2.031
3.5529,43.0,5.8657616892911015,1.0723981900452488,1466.0,2.211161387631976,32.76,-117.09,2.23
3.3854,31.0,4.1166965888689395,0.985637342908438,1108.0,1.9892280071813289,32.76,-117.11,2.044
2.875,30.0,4.421686746987952,1.1421686746987951,934.0,2.2506024096385544,32.76,-117.1,1.396
1.9799,28.0,4.260233918128655,1.1608187134502923,672.0,1.9649122807017545,32.76,-117.11,1.227
2.2604,21.0,4.176360225140713,1.125703564727955,1085.0,2.0356472795497185,32.76,-117.11,1.263
2.0852,19.0,3.604612850082373,1.0148270181219108,1304.0,2.1482701812191105,32.76,-117.11,1.1440000000000001
1.4375,17.0,2.4814814814814814,1.0797720797720798,955.0,2.7207977207977208,32.75,-117.1,0.9640000000000001
1.3448,11.0,3.3656821378340367,1.021097046413502,1905.0,2.6793248945147683,32.75,-117.1,0.9129999999999999
2.05,11.0,3.571111111111111,1.0622222222222222,1384.0,3.075555555555556,32.75,-117.11,1.0
1.6896,21.0,3.5273631840796016,1.0912106135986732,1812.0,3.004975124378109,32.75,-117.11,1.0
1.7696,18.0,3.7222222222222223,1.1245210727969348,1329.0,2.545977011494253,32.75,-117.11,1.031
2.2287,29.0,3.707865168539326,1.1146067415730336,882.0,1.9820224719101125,32.76,-117.09,1.4
1.5517,31.0,3.110831234256927,0.9748110831234256,816.0,2.0554156171284634,32.76,-117.09,1.225
2.9286,31.0,3.948,1.068,619.0,2.476,32.76,-117.1,1.518
1.6444,16.0,3.217506631299735,1.059681697612732,1505.0,1.9960212201591512,32.75,-117.1,1.034
1.4828,21.0,3.697132616487455,1.0913978494623655,1686.0,3.0215053763440864,32.75,-117.1,0.948
2.0036,20.0,4.088541666666667,1.2534722222222223,1848.0,3.208333333333333,32.75,-117.1,0.992
1.0617,15.0,3.3874125874125878,1.0825174825174826,2120.0,2.9650349650349646,32.75,-117.1,0.924
1.7446,23.0,3.776422764227642,1.1199186991869918,1506.0,3.0609756097560976,32.75,-117.1,0.852
2.4219,46.0,3.5641025641025643,0.9333333333333332,601.0,3.0820512820512818,32.75,-117.11,0.9059999999999999
2.0893,20.0,3.746067415730337,1.053932584269663,1292.0,2.9033707865168537,32.75,-117.11,1.011
2.113,34.0,3.791814946619217,1.0569395017793597,1373.0,2.4430604982206408,32.75,-117.11,1.021
2.1767,13.0,4.050724637681159,1.1202898550724638,1869.0,2.708695652173913,32.75,-117.12,1.018
1.6102,14.0,4.488593155893536,1.1425855513307983,1831.0,3.4809885931558937,32.74,-117.1,0.934
2.2,25.0,4.503164556962025,1.018987341772152,2272.0,3.59493670886076,32.74,-117.11,0.987
2.4524,25.0,3.6577540106951867,1.0160427807486632,665.0,3.5561497326203213,32.74,-117.11,0.903
3.2422,33.0,4.672199170124482,1.107883817427386,621.0,2.5767634854771786,32.74,-117.11,1.2309999999999999
2.3269,35.0,4.614754098360656,1.0846994535519126,1135.0,3.1010928961748636,32.73,-117.11,0.973
2.2375,24.0,4.381736526946108,1.0538922155688624,2005.0,3.001497005988024,32.73,-117.1,1.0290000000000001
3.8355,34.0,4.914798206278027,0.9910313901345292,574.0,2.5739910313901344,32.73,-117.11,1.2670000000000001
3.8864,27.0,5.163398692810458,1.0245098039215683,1628.0,2.660130718954248,32.73,-117.11,1.3259999999999998
1.6034,30.0,3.8519269776876266,1.1075050709939147,1620.0,3.2860040567951314,32.75,-117.09,0.8440000000000001
2.32,23.0,4.206989247311828,1.0470430107526882,2472.0,3.3225806451612905,32.74,-117.09,0.932
1.6747,20.0,3.989648033126294,1.082815734989648,3555.0,3.680124223602484,32.74,-117.1,1.0
2.3641,30.0,3.9642058165548097,1.1185682326621924,1389.0,3.1073825503355703,32.74,-117.1,0.941
1.4886,11.0,3.859375,1.0703125,1528.0,2.984375,32.75,-117.1,0.898
1.5029,20.0,3.592380952380952,1.1161904761904762,1134.0,2.16,32.75,-117.08,1.0
1.2347,16.0,3.6666666666666665,1.0825082508250825,930.0,3.0693069306930694,32.75,-117.08,1.281
2.5101,15.0,4.148063781321183,1.1753986332574031,1385.0,3.1548974943052386,32.75,-117.08,0.953
1.875,24.0,3.4392265193370166,1.0386740331491713,1230.0,3.3977900552486187,32.75,-117.09,0.95
1.2286,28.0,3.080808080808081,0.9873737373737372,1286.0,3.2474747474747474,32.75,-117.09,1.05
1.6789,20.0,3.658064516129032,1.081720430107527,1482.0,3.1870967741935483,32.75,-117.09,0.955
1.5208,10.0,3.526605504587156,1.0587155963302752,1595.0,2.926605504587156,32.76,-117.09,1.188
1.7391,18.0,3.1094890510948905,1.0875912408759123,1639.0,2.990875912408759,32.76,-117.08,1.25
2.3886,14.0,4.805714285714286,1.0380952380952382,1297.0,2.4704761904761905,32.76,-117.07,1.381
2.3148,37.0,5.133587786259542,1.047709923664122,1219.0,2.3263358778625958,32.75,-117.07,1.5419999999999998
2.3824,14.0,3.9296675191815855,1.088235294117647,2000.0,2.557544757033248,32.75,-117.07,1.4469999999999998
3.3026,9.0,5.370542635658913,1.1612403100775197,1687.0,2.6155038759689924,32.75,-117.07,1.1909999999999998
3.0208,34.0,4.5,0.9835680751173708,1181.0,2.772300469483568,32.75,-117.06,1.2919999999999998
3.1719,34.0,4.883408071748879,1.0201793721973094,1193.0,2.674887892376681,32.74,-117.05,1.153
2.6629,37.0,5.009615384615385,0.9855769230769232,589.0,2.8317307692307687,32.74,-117.07,1.169
2.5583,31.0,4.606334841628959,1.1334841628959276,1263.0,2.8574660633484164,32.75,-117.07,1.207
2.0077,20.0,4.305194805194805,1.0995670995670996,1452.0,3.1428571428571432,32.75,-117.08,1.183
1.8103,26.0,4.0602409638554215,1.0705679862306368,2067.0,3.557659208261618,32.74,-117.08,1.247
1.6318,19.0,4.403536977491961,1.1366559485530547,2004.0,3.2218649517684885,32.75,-117.09,1.177
2.1757,42.0,4.1810526315789485,0.9936842105263158,1472.0,3.0989473684210527,32.74,-117.09,1.101
3.5078,33.0,4.894894894894894,1.0105105105105106,1784.0,2.6786786786786787,32.74,-117.08,1.265
3.6974,36.0,5.355305466237941,1.0337620578778135,1903.0,3.0594855305466235,32.73,-117.08,1.22
2.7661,38.0,4.682266009852217,0.9655172413793104,1099.0,2.7068965517241383,32.74,-117.07,1.139
2.3812,35.0,6.289473684210527,1.1096491228070176,753.0,3.3026315789473686,32.74,-117.08,1.351
3.6125,36.0,4.969957081545063,0.9356223175965666,619.0,2.6566523605150216,32.73,-117.08,1.225
1.4254,19.0,4.076388888888889,1.0597222222222222,1953.0,2.7125,32.73,-117.08,1.113
2.6452,18.0,5.108433734939759,1.1290877796901893,1149.0,1.9776247848537003,32.73,-117.07,1.5419999999999998
1.6815,22.0,3.923404255319149,1.0212765957446808,1524.0,6.485106382978723,32.78,-117.07,2.188
3.0875,31.0,5.6808905380333945,1.1057513914656771,1263.0,2.3432282003710574,32.77,-117.09,2.915
6.1628,31.0,6.993464052287582,1.0130718954248366,426.0,2.784313725490196,32.77,-117.08,2.1919999999999997
3.5446,34.0,5.233100233100234,0.9184149184149184,1849.0,4.31002331002331,32.77,-117.07,1.855
4.3529,38.0,6.154723127035831,1.0,1495.0,2.43485342019544,32.77,-117.07,1.84
2.5125,42.0,4.8078947368421066,0.9947368421052633,880.0,2.3157894736842106,32.76,-117.07,1.766
2.7778,25.0,5.0990873533246415,1.106910039113429,1580.0,2.0599739243807043,32.77,-117.08,1.841
3.0833,27.0,4.714285714285714,0.9806949806949808,606.0,2.33976833976834,32.76,-117.08,1.554
2.5909,31.0,4.4106529209622005,1.0721649484536082,1255.0,2.156357388316151,32.76,-117.09,1.591
1.7743,20.0,3.961119751166408,1.2208398133748055,1199.0,1.864696734059098,32.76,-117.08,1.403
2.7826,21.0,4.232018561484919,1.037122969837587,962.0,2.2320185614849186,32.77,-117.04,1.4380000000000002
1.8899,23.0,4.664233576642336,1.208029197080292,1200.0,2.18978102189781,32.77,-117.05,1.4769999999999999
1.7951,18.0,3.9053356282271943,1.1738382099827882,1329.0,2.287435456110155,32.77,-117.06,1.618
2.0284,34.0,4.942857142857143,1.0657142857142856,730.0,2.085714285714286,32.77,-117.06,1.618
2.65,38.0,4.6887966804979255,0.946058091286307,699.0,2.9004149377593365,32.77,-117.07,1.676
3.0755,32.0,4.623067776456598,0.9833531510107016,3868.0,4.5992865636147435,32.77,-117.06,1.6680000000000001
2.8097,33.0,5.260416666666667,1.0163690476190477,1568.0,2.333333333333333,32.77,-117.05,1.5830000000000002
2.3015,36.0,5.284629981024668,1.0948766603415558,1275.0,2.419354838709677,32.76,-117.06,1.568
3.2188,38.0,5.571942446043166,1.0359712230215827,636.0,2.2877697841726623,32.76,-117.06,1.505
3.25,46.0,5.270949720670392,1.0027932960893855,795.0,2.2206703910614527,32.76,-117.05,1.5959999999999999
2.965,37.0,4.721442885771543,0.9539078156312624,1231.0,2.4669338677354706,32.76,-117.06,1.557
1.7452,24.0,3.3381147540983607,1.2028688524590163,1012.0,2.0737704918032787,32.76,-117.06,1.568
3.8233,36.0,5.18974358974359,1.0461538461538462,1030.0,2.641025641025641,32.75,-117.05,1.3980000000000001
2.2308,34.0,4.235690235690235,1.0286195286195283,1317.0,2.2171717171717167,32.75,-117.06,1.2590000000000001
3.0938,35.0,5.5979112271540465,1.0130548302872062,1003.0,2.6187989556135767,32.75,-117.05,1.3730000000000002
4.6875,18.0,6.346570397111912,1.0324909747292421,987.0,3.563176895306859,32.72,-117.07,1.4180000000000001
3.0446,32.0,4.895074946466808,1.0021413276231264,1741.0,3.728051391862955,32.72,-117.08,1.0190000000000001
2.5682,36.0,5.44,1.0555555555555556,1268.0,2.8177777777777777,32.71,-117.07,1.091
3.7891,33.0,5.917525773195878,1.063573883161512,1884.0,3.237113402061856,32.73,-117.06,1.2670000000000001
3.1923,31.0,5.348697394789579,1.0300601202404809,1626.0,3.258517034068136,32.72,-117.06,1.169
3.4107,35.0,5.0339943342776206,1.045325779036827,1158.0,3.280453257790368,32.72,-117.05,1.17
2.8964,25.0,4.848101265822785,1.077757685352622,1947.0,3.5207956600361663,32.71,-117.06,1.043
2.2454,39.0,4.4491114701130865,1.0533117932148628,2263.0,3.6558966074313415,32.71,-117.07,0.8959999999999999
3.1786,35.0,5.293906810035843,0.946236559139785,852.0,3.053763440860215,32.7,-117.08,1.006
